,Data From,Data To,Name,Type,Count,Amount,Year,State
0,1514745000000,1522175400000,Recharge & bill payments,TOTAL,201262,47479581.16264416,2018,chandigarh
1,1514745000000,1522175400000,Peer-to-peer payments,TOTAL,135136,527998849.34055936,2018,chandigarh
2,1514745000000,1522175400000,Merchant payments,TOTAL,21431,19477066.533276718,2018,chandigarh
3,1514745000000,1522175400000,Financial Services,TOTAL,8473,1865618.249949839,2018,chandigarh
4,1514745000000,1522175400000,Others,TOTAL,15593,16614305.58119321,2018,chandigarh
5,1514745000000,1522175400000,Recharge & bill payments,TOTAL,201262,47479581.16264416,2018,chandigarh
6,1514745000000,1522175400000,Peer-to-peer payments,TOTAL,135136,527998849.34055936,2018,chandigarh
7,1514745000000,1522175400000,Merchant payments,TOTAL,21431,19477066.533276718,2018,chandigarh
8,1514745000000,1522175400000,Financial Services,TOTAL,8473,1865618.249949839,2018,chandigarh
9,1514745000000,1522175400000,Others,TOTAL,15593,16614305.58119321,2018,chandigarh
10,1522521000000,1530124200000,Recharge & bill payments,TOTAL,224548,76722906.67871952,2018,chandigarh
11,1522521000000,1530124200000,Peer-to-peer payments,TOTAL,194627,835296156.4220204,2018,chandigarh
12,1522521000000,1530124200000,Merchant payments,TOTAL,34606,29408471.506333277,2018,chandigarh
13,1522521000000,1530124200000,Financial Services,TOTAL,11927,3679451.8635118967,2018,chandigarh
14,1522521000000,1530124200000,Others,TOTAL,13376,16116275.274144217,2018,chandigarh
15,1530383400000,1538073000000,Peer-to-peer payments,TOTAL,295358,1217617705.9681761,2018,chandigarh
16,1530383400000,1538073000000,Recharge & bill payments,TOTAL,236445,100639674.6708905,2018,chandigarh
17,1530383400000,1538073000000,Merchant payments,TOTAL,64998,37560565.97386869,2018,chandigarh
18,1530383400000,1538073000000,Financial Services,TOTAL,7642,1302311.5967954171,2018,chandigarh
19,1530383400000,1538073000000,Others,TOTAL,12493,12234189.324580798,2018,chandigarh
20,1538332200000,1545935400000,Peer-to-peer payments,TOTAL,431461,1793871702.3196409,2018,chandigarh
21,1538332200000,1545935400000,Recharge & bill payments,TOTAL,310527,128130475.99274208,2018,chandigarh
22,1538332200000,1545935400000,Merchant payments,TOTAL,135266,94010713.60616027,2018,chandigarh
23,1538332200000,1545935400000,Financial Services,TOTAL,10008,2039811.3372037038,2018,chandigarh
24,1538332200000,1545935400000,Others,TOTAL,17854,14538888.5242277,2018,chandigarh
25,1546281000000,1553711400000,Peer-to-peer payments,TOTAL,689400,2123866601.6513758,2019,chandigarh
26,1546281000000,1553711400000,Recharge & bill payments,TOTAL,390610,161414934.10238376,2019,chandigarh
27,1546281000000,1553711400000,Merchant payments,TOTAL,169984,97230471.44089967,2019,chandigarh
28,1546281000000,1553711400000,Financial Services,TOTAL,7412,917030.9066760786,2019,chandigarh
29,1546281000000,1553711400000,Others,TOTAL,17070,12603012.342693318,2019,chandigarh
30,1554057000000,1561660200000,Peer-to-peer payments,TOTAL,604849,2339922407.523348,2019,chandigarh
31,1554057000000,1561660200000,Recharge & bill payments,TOTAL,342294,185659011.54417655,2019,chandigarh
32,1554057000000,1561660200000,Merchant payments,TOTAL,277811,152766864.66190332,2019,chandigarh
33,1554057000000,1561660200000,Financial Services,TOTAL,5590,839765.161351582,2019,chandigarh
34,1554057000000,1561660200000,Others,TOTAL,21926,13928050.053676538,2019,chandigarh
35,1561919400000,1569609000000,Peer-to-peer payments,TOTAL,722233,2815184152.8041325,2019,chandigarh
36,1561919400000,1569609000000,Merchant payments,TOTAL,447069,226535908.8355719,2019,chandigarh
37,1561919400000,1569609000000,Recharge & bill payments,TOTAL,308219,213884900.47217816,2019,chandigarh
38,1561919400000,1569609000000,Financial Services,TOTAL,2447,794918.674981478,2019,chandigarh
39,1561919400000,1569609000000,Others,TOTAL,26575,13282206.873976795,2019,chandigarh
40,1569868200000,1577471400000,Peer-to-peer payments,TOTAL,927850,3586763928.6423693,2019,chandigarh
41,1569868200000,1577471400000,Merchant payments,TOTAL,561630,318692521.79224944,2019,chandigarh
42,1569868200000,1577471400000,Recharge & bill payments,TOTAL,338203,237695594.96329552,2019,chandigarh
43,1569868200000,1577471400000,Financial Services,TOTAL,1911,654298.6785004465,2019,chandigarh
44,1569868200000,1577471400000,Others,TOTAL,21321,8707473.86293627,2019,chandigarh
45,1577817000000,1585333800000,Peer-to-peer payments,TOTAL,1087401,4421372542.468033,2020,chandigarh
46,1577817000000,1585333800000,Merchant payments,TOTAL,764832,438193845.4527705,2020,chandigarh
47,1577817000000,1585333800000,Recharge & bill payments,TOTAL,389851,257250007.2445577,2020,chandigarh
48,1577817000000,1585333800000,Financial Services,TOTAL,1574,1406138.1883251297,2020,chandigarh
49,1577817000000,1585333800000,Others,TOTAL,18853,8230536.662513691,2020,chandigarh
50,1585679400000,1593282600000,Peer-to-peer payments,TOTAL,766698,3293060119.5471582,2020,chandigarh
51,1585679400000,1593282600000,Merchant payments,TOTAL,390906,331423259.0003719,2020,chandigarh
52,1585679400000,1593282600000,Recharge & bill payments,TOTAL,361577,214425229.3354035,2020,chandigarh
53,1585679400000,1593282600000,Financial Services,TOTAL,1797,3982005.1176844486,2020,chandigarh
54,1585679400000,1593282600000,Others,TOTAL,7032,4125116.689457224,2020,chandigarh
55,1593541800000,1601231400000,Peer-to-peer payments,TOTAL,981986,4178346395.412492,2020,chandigarh
56,1593541800000,1601231400000,Merchant payments,TOTAL,796634,604271248.9262259,2020,chandigarh
57,1593541800000,1601231400000,Recharge & bill payments,TOTAL,366353,296964794.9657042,2020,chandigarh
58,1593541800000,1601231400000,Financial Services,TOTAL,2643,5254415.457263877,2020,chandigarh
59,1593541800000,1601231400000,Others,TOTAL,10470,4972498.603385328,2020,chandigarh
60,1601490600000,1609093800000,Merchant payments,TOTAL,1322026,939307675.8510206,2020,chandigarh
61,1601490600000,1609093800000,Peer-to-peer payments,TOTAL,1159377,4872318731.339843,2020,chandigarh
62,1601490600000,1609093800000,Recharge & bill payments,TOTAL,409997,320731281.94750684,2020,chandigarh
63,1601490600000,1609093800000,Financial Services,TOTAL,3346,4400109.748752326,2020,chandigarh
64,1601490600000,1609093800000,Others,TOTAL,17970,10005102.462219946,2020,chandigarh
65,1609439400000,1616869800000,Merchant payments,TOTAL,1799072,1210594490.0981498,2021,chandigarh
66,1609439400000,1616869800000,Peer-to-peer payments,TOTAL,1472084,5916467167.303293,2021,chandigarh
67,1609439400000,1616869800000,Recharge & bill payments,TOTAL,678396,451109555.33889335,2021,chandigarh
68,1609439400000,1616869800000,Financial Services,TOTAL,5111,7700394.761505902,2021,chandigarh
69,1609439400000,1616869800000,Others,TOTAL,15574,10549252.044153867,2021,chandigarh
70,1617215400000,1624818600000,Merchant payments,TOTAL,1926913,1390989390.7789688,2021,chandigarh
71,1617215400000,1624818600000,Peer-to-peer payments,TOTAL,1663559,6541132352.922333,2021,chandigarh
72,1617215400000,1624818600000,Recharge & bill payments,TOTAL,806710,467698864.6672056,2021,chandigarh
73,1617215400000,1624818600000,Financial Services,TOTAL,5502,7394941.032842191,2021,chandigarh
74,1617215400000,1624818600000,Others,TOTAL,14863,10458390.53475552,2021,chandigarh
75,1625077800000,1632767400000,Merchant payments,TOTAL,3179506,2245390329.2047896,2021,chandigarh
76,1625077800000,1632767400000,Peer-to-peer payments,TOTAL,2434417,8927868098.340746,2021,chandigarh
77,1625077800000,1632767400000,Recharge & bill payments,TOTAL,1008585,620437997.3899603,2021,chandigarh
78,1625077800000,1632767400000,Financial Services,TOTAL,5700,7960844.903971832,2021,chandigarh
79,1625077800000,1632767400000,Others,TOTAL,21170,14225734.853836158,2021,chandigarh
80,1633026600000,1640629800000,Merchant payments,TOTAL,4056249,3041038519.8233976,2021,chandigarh
81,1633026600000,1640629800000,Peer-to-peer payments,TOTAL,2797561,10610461952.107159,2021,chandigarh
82,1633026600000,1640629800000,Recharge & bill payments,TOTAL,1013153,693790747.2429855,2021,chandigarh
83,1633026600000,1640629800000,Financial Services,TOTAL,7038,10459431.863661807,2021,chandigarh
84,1633026600000,1640629800000,Others,TOTAL,24902,17832859.58125159,2021,chandigarh
85,1640975400000,1648405800000,Merchant payments,TOTAL,4511757,3264574793.4564357,2022,chandigarh
86,1640975400000,1648405800000,Peer-to-peer payments,TOTAL,3012464,11150701028.605722,2022,chandigarh
87,1640975400000,1648405800000,Recharge & bill payments,TOTAL,1046187,731347957.2152067,2022,chandigarh
88,1640975400000,1648405800000,Financial Services,TOTAL,7228,13538635.562948208,2022,chandigarh
89,1640975400000,1648405800000,Others,TOTAL,22855,14829134.999686666,2022,chandigarh
90,1648751400000,1656354600000,Merchant payments,TOTAL,6136803,3919372475.5605655,2022,chandigarh
91,1648751400000,1656354600000,Peer-to-peer payments,TOTAL,3489382,12549248085.111443,2022,chandigarh
92,1648751400000,1656354600000,Recharge & bill payments,TOTAL,1119367,792957088.5933374,2022,chandigarh
93,1648751400000,1656354600000,Financial Services,TOTAL,6673,8943857.181076445,2022,chandigarh
94,1648751400000,1656354600000,Others,TOTAL,20264,12978651.924569944,2022,chandigarh
95,1656613800000,1664303400000,Merchant payments,TOTAL,7665907,4713972532.82215,2022,chandigarh
96,1656613800000,1664303400000,Peer-to-peer payments,TOTAL,4423590,14788179156.481958,2022,chandigarh
97,1656613800000,1664303400000,Recharge & bill payments,TOTAL,1360342,1033530639.9360826,2022,chandigarh
98,1656613800000,1664303400000,Financial Services,TOTAL,8868,9918740.020967592,2022,chandigarh
99,1656613800000,1664303400000,Others,TOTAL,19466,14156668.144691642,2022,chandigarh
100,1664562600000,1672165800000,Merchant payments,TOTAL,10170372,6570336079.954211,2022,chandigarh
101,1664562600000,1672165800000,Peer-to-peer payments,TOTAL,5951989,20013621495.89691,2022,chandigarh
102,1664562600000,1672165800000,Recharge & bill payments,TOTAL,1749647,1267654269.1590745,2022,chandigarh
103,1664562600000,1672165800000,Financial Services,TOTAL,10778,12000766.356404984,2022,chandigarh
104,1664562600000,1672165800000,Others,TOTAL,22054,16141955.57281622,2022,chandigarh
105,1514745000000,1522175400000,Recharge & bill payments,TOTAL,50212,6463184.554711691,2018,manipur
106,1514745000000,1522175400000,Peer-to-peer payments,TOTAL,26382,115495173.55796441,2018,manipur
107,1514745000000,1522175400000,Financial Services,TOTAL,2660,412579.53985461866,2018,manipur
108,1514745000000,1522175400000,Merchant payments,TOTAL,1614,3616475.6407912206,2018,manipur
109,1514745000000,1522175400000,Others,TOTAL,3201,2058760.6368871084,2018,manipur
110,1522521000000,1530124200000,Recharge & bill payments,TOTAL,77991,11541247.784420915,2018,manipur
111,1522521000000,1530124200000,Peer-to-peer payments,TOTAL,60365,232157389.7914803,2018,manipur
112,1522521000000,1530124200000,Financial Services,TOTAL,5992,1241901.2660397931,2018,manipur
113,1522521000000,1530124200000,Merchant payments,TOTAL,4041,5366759.827729835,2018,manipur
114,1522521000000,1530124200000,Others,TOTAL,3332,2902422.6498233806,2018,manipur
115,1530383400000,1538073000000,Peer-to-peer payments,TOTAL,95204,357768750.1845896,2018,manipur
116,1530383400000,1538073000000,Recharge & bill payments,TOTAL,81323,13912990.484925149,2018,manipur
117,1530383400000,1538073000000,Merchant payments,TOTAL,7396,9180953.977358334,2018,manipur
118,1530383400000,1538073000000,Financial Services,TOTAL,2577,333081.6368315,2018,manipur
119,1530383400000,1538073000000,Others,TOTAL,2758,2135468.510417797,2018,manipur
120,1538332200000,1545935400000,Recharge & bill payments,TOTAL,113507,18898063.282383174,2018,manipur
121,1538332200000,1545935400000,Peer-to-peer payments,TOTAL,104872,562009595.9601889,2018,manipur
122,1538332200000,1545935400000,Merchant payments,TOTAL,13333,20685433.28430717,2018,manipur
123,1538332200000,1545935400000,Financial Services,TOTAL,1452,307325.2437723951,2018,manipur
124,1538332200000,1545935400000,Others,TOTAL,2946,3783141.5353601985,2018,manipur
125,1546281000000,1553711400000,Peer-to-peer payments,TOTAL,127067,619919870.7455351,2019,manipur
126,1546281000000,1553711400000,Recharge & bill payments,TOTAL,120000,22106830.369149238,2019,manipur
127,1546281000000,1553711400000,Merchant payments,TOTAL,15190,14580183.380707521,2019,manipur
128,1546281000000,1553711400000,Financial Services,TOTAL,800,174777.17283837448,2019,manipur
129,1546281000000,1553711400000,Others,TOTAL,2352,3116398.755848917,2019,manipur
130,1554057000000,1561660200000,Peer-to-peer payments,TOTAL,120153,679785849.1398683,2019,manipur
131,1554057000000,1561660200000,Recharge & bill payments,TOTAL,116500,23573234.273060285,2019,manipur
132,1554057000000,1561660200000,Merchant payments,TOTAL,18044,15996651.145700552,2019,manipur
133,1554057000000,1561660200000,Financial Services,TOTAL,387,91955.01538259834,2019,manipur
134,1554057000000,1561660200000,Others,TOTAL,2341,3342252.5754885403,2019,manipur
135,1561919400000,1569609000000,Recharge & bill payments,TOTAL,180057,36634657.049143404,2019,manipur
136,1561919400000,1569609000000,Peer-to-peer payments,TOTAL,144965,803335616.6325192,2019,manipur
137,1561919400000,1569609000000,Merchant payments,TOTAL,17683,20490224.443041254,2019,manipur
138,1561919400000,1569609000000,Financial Services,TOTAL,358,367865.7884662621,2019,manipur
139,1561919400000,1569609000000,Others,TOTAL,1945,2723638.649764262,2019,manipur
140,1569868200000,1577471400000,Recharge & bill payments,TOTAL,212136,44202546.57396081,2019,manipur
141,1569868200000,1577471400000,Peer-to-peer payments,TOTAL,211927,1123258478.445069,2019,manipur
142,1569868200000,1577471400000,Merchant payments,TOTAL,23094,30486780.446382143,2019,manipur
143,1569868200000,1577471400000,Financial Services,TOTAL,548,240641.7657683481,2019,manipur
144,1569868200000,1577471400000,Others,TOTAL,1639,2709234.857456133,2019,manipur
145,1577817000000,1585333800000,Peer-to-peer payments,TOTAL,451733,2458093401.740467,2020,manipur
146,1577817000000,1585333800000,Recharge & bill payments,TOTAL,285234,62688260.379548095,2020,manipur
147,1577817000000,1585333800000,Merchant payments,TOTAL,78067,74202067.0664826,2020,manipur
148,1577817000000,1585333800000,Financial Services,TOTAL,622,354184.4660589617,2020,manipur
149,1577817000000,1585333800000,Others,TOTAL,3145,3252467.2243867153,2020,manipur
150,1585679400000,1593282600000,Peer-to-peer payments,TOTAL,533206,2980242535.075443,2020,manipur
151,1585679400000,1593282600000,Recharge & bill payments,TOTAL,450830,107589094.29890464,2020,manipur
152,1585679400000,1593282600000,Merchant payments,TOTAL,92110,106540409.29886684,2020,manipur
153,1585679400000,1593282600000,Financial Services,TOTAL,1676,1457570.8004862315,2020,manipur
154,1585679400000,1593282600000,Others,TOTAL,5246,3106603.331810386,2020,manipur
155,1593541800000,1601231400000,Peer-to-peer payments,TOTAL,774786,4301284799.331292,2020,manipur
156,1593541800000,1601231400000,Recharge & bill payments,TOTAL,464659,113190539.14969069,2020,manipur
157,1593541800000,1601231400000,Merchant payments,TOTAL,170653,195132026.6311202,2020,manipur
158,1593541800000,1601231400000,Financial Services,TOTAL,1878,1593035.944066228,2020,manipur
159,1593541800000,1601231400000,Others,TOTAL,8192,4775719.8143366445,2020,manipur
160,1601490600000,1609093800000,Peer-to-peer payments,TOTAL,892853,5172499337.530437,2020,manipur
161,1601490600000,1609093800000,Recharge & bill payments,TOTAL,436450,114202616.34869762,2020,manipur
162,1601490600000,1609093800000,Merchant payments,TOTAL,289050,307902115.38207734,2020,manipur
163,1601490600000,1609093800000,Financial Services,TOTAL,1806,2448402.9142817147,2020,manipur
164,1601490600000,1609093800000,Others,TOTAL,7693,5172086.283260544,2020,manipur
165,1609439400000,1616869800000,Peer-to-peer payments,TOTAL,1117829,6402367883.667423,2021,manipur
166,1609439400000,1616869800000,Recharge & bill payments,TOTAL,796590,223955812.58644393,2021,manipur
167,1609439400000,1616869800000,Merchant payments,TOTAL,377280,433297594.1352152,2021,manipur
168,1609439400000,1616869800000,Financial Services,TOTAL,3398,4385333.1754908115,2021,manipur
169,1609439400000,1616869800000,Others,TOTAL,8438,6280890.914669826,2021,manipur
170,1617215400000,1624818600000,Peer-to-peer payments,TOTAL,1372821,7041837917.785187,2021,manipur
171,1617215400000,1624818600000,Recharge & bill payments,TOTAL,1187952,305103750.5728581,2021,manipur
172,1617215400000,1624818600000,Merchant payments,TOTAL,510734,531484849.4914169,2021,manipur
173,1617215400000,1624818600000,Financial Services,TOTAL,4165,4256098.232237183,2021,manipur
174,1617215400000,1624818600000,Others,TOTAL,10603,7145346.314942012,2021,manipur
175,1625077800000,1632767400000,Peer-to-peer payments,TOTAL,1819423,9134806594.52819,2021,manipur
176,1625077800000,1632767400000,Recharge & bill payments,TOTAL,1368584,367664440.53237265,2021,manipur
177,1625077800000,1632767400000,Merchant payments,TOTAL,735707,889317377.086526,2021,manipur
178,1625077800000,1632767400000,Financial Services,TOTAL,3460,5625517.975461649,2021,manipur
179,1625077800000,1632767400000,Others,TOTAL,14222,9447098.78230339,2021,manipur
180,1633026600000,1640629800000,Peer-to-peer payments,TOTAL,2199970,10998828287.529043,2021,manipur
181,1633026600000,1640629800000,Recharge & bill payments,TOTAL,1451488,412791673.8037664,2021,manipur
182,1633026600000,1640629800000,Merchant payments,TOTAL,1013985,1229517397.4561875,2021,manipur
183,1633026600000,1640629800000,Financial Services,TOTAL,4671,5941100.580610943,2021,manipur
184,1633026600000,1640629800000,Others,TOTAL,17325,11393578.842227157,2021,manipur
185,1640975400000,1648405800000,Peer-to-peer payments,TOTAL,2517626,12169368063.4095,2022,manipur
186,1640975400000,1648405800000,Recharge & bill payments,TOTAL,1528476,469035958.34841275,2022,manipur
187,1640975400000,1648405800000,Merchant payments,TOTAL,1247205,1489604137.2090888,2022,manipur
188,1640975400000,1648405800000,Financial Services,TOTAL,4878,6057615.527015026,2022,manipur
189,1640975400000,1648405800000,Others,TOTAL,15494,10435303.87979853,2022,manipur
190,1648751400000,1656354600000,Peer-to-peer payments,TOTAL,2843426,12704512238.809605,2022,manipur
191,1648751400000,1656354600000,Merchant payments,TOTAL,1709547,1757831052.0706987,2022,manipur
192,1648751400000,1656354600000,Recharge & bill payments,TOTAL,1533778,448637966.718931,2022,manipur
193,1648751400000,1656354600000,Financial Services,TOTAL,4069,4753628.558008127,2022,manipur
194,1648751400000,1656354600000,Others,TOTAL,14812,7175748.992065379,2022,manipur
195,1656613800000,1664303400000,Peer-to-peer payments,TOTAL,3127266,12927705072.13747,2022,manipur
196,1656613800000,1664303400000,Merchant payments,TOTAL,1829741,2010460357.0881667,2022,manipur
197,1656613800000,1664303400000,Recharge & bill payments,TOTAL,1379911,432182393.84038734,2022,manipur
198,1656613800000,1664303400000,Financial Services,TOTAL,4524,4671353.405444902,2022,manipur
199,1656613800000,1664303400000,Others,TOTAL,11300,6411090.828254536,2022,manipur
200,1664562600000,1672165800000,Peer-to-peer payments,TOTAL,3259645,13133729481.472115,2022,manipur
201,1664562600000,1672165800000,Merchant payments,TOTAL,1828984,2074698993.4220653,2022,manipur
202,1664562600000,1672165800000,Recharge & bill payments,TOTAL,1325391,406031254.0798015,2022,manipur
203,1664562600000,1672165800000,Financial Services,TOTAL,4691,5754919.963910458,2022,manipur
204,1664562600000,1672165800000,Others,TOTAL,9959,5742049.403589871,2022,manipur
205,1514745000000,1522175400000,Recharge & bill payments,TOTAL,53125,9704752.648983236,2018,puducherry
206,1514745000000,1522175400000,Peer-to-peer payments,TOTAL,40303,147834476.16250613,2018,puducherry
207,1514745000000,1522175400000,Merchant payments,TOTAL,4163,4427034.0315394765,2018,puducherry
208,1514745000000,1522175400000,Financial Services,TOTAL,2086,565799.4553442572,2018,puducherry
209,1514745000000,1522175400000,Others,TOTAL,4535,3293909.0714630377,2018,puducherry
210,1522521000000,1530124200000,Recharge & bill payments,TOTAL,59867,14607336.895731753,2018,puducherry
211,1522521000000,1530124200000,Peer-to-peer payments,TOTAL,57751,261299695.1891191,2018,puducherry
212,1522521000000,1530124200000,Merchant payments,TOTAL,6904,6103101.528770715,2018,puducherry
213,1522521000000,1530124200000,Financial Services,TOTAL,2105,822585.95719087,2018,puducherry
214,1522521000000,1530124200000,Others,TOTAL,3634,2968399.9616244407,2018,puducherry
215,1530383400000,1538073000000,Peer-to-peer payments,TOTAL,101817,378368361.36171496,2018,puducherry
216,1530383400000,1538073000000,Recharge & bill payments,TOTAL,67909,19654338.114449568,2018,puducherry
217,1530383400000,1538073000000,Merchant payments,TOTAL,14384,16102024.2759922,2018,puducherry
218,1530383400000,1538073000000,Financial Services,TOTAL,1766,395306.6421075966,2018,puducherry
219,1530383400000,1538073000000,Others,TOTAL,4395,3138045.0999426576,2018,puducherry
220,1538332200000,1545935400000,Peer-to-peer payments,TOTAL,173170,569825171.3369759,2018,puducherry
221,1538332200000,1545935400000,Recharge & bill payments,TOTAL,95788,25159891.51570208,2018,puducherry
222,1538332200000,1545935400000,Merchant payments,TOTAL,29470,25999609.7587573,2018,puducherry
223,1538332200000,1545935400000,Financial Services,TOTAL,3490,689170.0726864681,2018,puducherry
224,1538332200000,1545935400000,Others,TOTAL,6046,4017822.739373042,2018,puducherry
225,1546281000000,1553711400000,Peer-to-peer payments,TOTAL,313822,835983054.254643,2019,puducherry
226,1546281000000,1553711400000,Recharge & bill payments,TOTAL,124092,32635247.523153085,2019,puducherry
227,1546281000000,1553711400000,Merchant payments,TOTAL,54518,33763704.68083725,2019,puducherry
228,1546281000000,1553711400000,Financial Services,TOTAL,3165,337570.322842385,2019,puducherry
229,1546281000000,1553711400000,Others,TOTAL,5495,3753447.525046112,2019,puducherry
230,1554057000000,1561660200000,Peer-to-peer payments,TOTAL,331248,1109343371.746654,2019,puducherry
231,1554057000000,1561660200000,Recharge & bill payments,TOTAL,147585,46876569.36325147,2019,puducherry
232,1554057000000,1561660200000,Merchant payments,TOTAL,92941,49963601.61554676,2019,puducherry
233,1554057000000,1561660200000,Financial Services,TOTAL,1524,469351.5481967761,2019,puducherry
234,1554057000000,1561660200000,Others,TOTAL,6779,4794015.854158426,2019,puducherry
235,1561919400000,1569609000000,Peer-to-peer payments,TOTAL,394866,1316118199.672093,2019,puducherry
236,1561919400000,1569609000000,Recharge & bill payments,TOTAL,158483,57003044.29549825,2019,puducherry
237,1561919400000,1569609000000,Merchant payments,TOTAL,156137,82601335.47825414,2019,puducherry
238,1561919400000,1569609000000,Financial Services,TOTAL,1090,528680.8975952889,2019,puducherry
239,1561919400000,1569609000000,Others,TOTAL,6250,4457097.111970215,2019,puducherry
240,1569868200000,1577471400000,Peer-to-peer payments,TOTAL,559670,1725523873.442102,2019,puducherry
241,1569868200000,1577471400000,Merchant payments,TOTAL,249621,128039884.38667427,2019,puducherry
242,1569868200000,1577471400000,Recharge & bill payments,TOTAL,195707,74383571.67593375,2019,puducherry
243,1569868200000,1577471400000,Financial Services,TOTAL,1481,391196.1284481905,2019,puducherry
244,1569868200000,1577471400000,Others,TOTAL,6176,3689792.245744483,2019,puducherry
245,1577817000000,1585333800000,Peer-to-peer payments,TOTAL,600290,1919499665.8834748,2020,puducherry
246,1577817000000,1585333800000,Merchant payments,TOTAL,349788,184925417.68654612,2020,puducherry
247,1577817000000,1585333800000,Recharge & bill payments,TOTAL,251115,96515615.43520354,2020,puducherry
248,1577817000000,1585333800000,Financial Services,TOTAL,1527,858236.5498234634,2020,puducherry
249,1577817000000,1585333800000,Others,TOTAL,5201,3478541.524535387,2020,puducherry
250,1585679400000,1593282600000,Peer-to-peer payments,TOTAL,468789,1680190117.5830743,2020,puducherry
251,1585679400000,1593282600000,Recharge & bill payments,TOTAL,310746,115223074.03158064,2020,puducherry
252,1585679400000,1593282600000,Merchant payments,TOTAL,249951,160931601.28167117,2020,puducherry
253,1585679400000,1593282600000,Financial Services,TOTAL,1555,2339469.003658029,2020,puducherry
254,1585679400000,1593282600000,Others,TOTAL,2342,1346718.5876069884,2020,puducherry
255,1593541800000,1601231400000,Peer-to-peer payments,TOTAL,855511,3116583524.6597652,2020,puducherry
256,1593541800000,1601231400000,Merchant payments,TOTAL,560420,335583369.656126,2020,puducherry
257,1593541800000,1601231400000,Recharge & bill payments,TOTAL,306852,138925436.52727452,2020,puducherry
258,1593541800000,1601231400000,Financial Services,TOTAL,3039,4788490.3633705,2020,puducherry
259,1593541800000,1601231400000,Others,TOTAL,5080,2199408.2280669413,2020,puducherry
260,1601490600000,1609093800000,Peer-to-peer payments,TOTAL,1211359,4090057482.9812045,2020,puducherry
261,1601490600000,1609093800000,Merchant payments,TOTAL,1108292,647985607.5763036,2020,puducherry
262,1601490600000,1609093800000,Recharge & bill payments,TOTAL,383707,184037245.74375987,2020,puducherry
263,1601490600000,1609093800000,Financial Services,TOTAL,3783,3888988.236763457,2020,puducherry
264,1601490600000,1609093800000,Others,TOTAL,8862,4556893.133174548,2020,puducherry
265,1609439400000,1616869800000,Peer-to-peer payments,TOTAL,1406958,4798646712.501943,2021,puducherry
266,1609439400000,1616869800000,Merchant payments,TOTAL,1385444,857787315.6292762,2021,puducherry
267,1609439400000,1616869800000,Recharge & bill payments,TOTAL,504499,231829246.92353857,2021,puducherry
268,1609439400000,1616869800000,Financial Services,TOTAL,5073,5953397.434996936,2021,puducherry
269,1609439400000,1616869800000,Others,TOTAL,7458,5092899.253895952,2021,puducherry
270,1617215400000,1624818600000,Peer-to-peer payments,TOTAL,1581221,5266478797.142263,2021,puducherry
271,1617215400000,1624818600000,Merchant payments,TOTAL,1437110,932602617.3169692,2021,puducherry
272,1617215400000,1624818600000,Recharge & bill payments,TOTAL,719252,289799593.1571478,2021,puducherry
273,1617215400000,1624818600000,Financial Services,TOTAL,4851,4980243.907969391,2021,puducherry
274,1617215400000,1624818600000,Others,TOTAL,8953,4973445.019544071,2021,puducherry
275,1625077800000,1632767400000,Merchant payments,TOTAL,2273996,1443176801.0606492,2021,puducherry
276,1625077800000,1632767400000,Peer-to-peer payments,TOTAL,2089199,6918396493.778431,2021,puducherry
277,1625077800000,1632767400000,Recharge & bill payments,TOTAL,741388,356068931.7441095,2021,puducherry
278,1625077800000,1632767400000,Financial Services,TOTAL,4733,5523949.081350253,2021,puducherry
279,1625077800000,1632767400000,Others,TOTAL,12410,6808255.349929206,2021,puducherry
280,1633026600000,1640629800000,Merchant payments,TOTAL,3052713,1864951565.928207,2021,puducherry
281,1633026600000,1640629800000,Peer-to-peer payments,TOTAL,2530821,8113722339.447034,2021,puducherry
282,1633026600000,1640629800000,Recharge & bill payments,TOTAL,762641,428453211.3120815,2021,puducherry
283,1633026600000,1640629800000,Financial Services,TOTAL,5995,7655925.10855468,2021,puducherry
284,1633026600000,1640629800000,Others,TOTAL,16640,8868759.43463589,2021,puducherry
285,1640975400000,1648405800000,Merchant payments,TOTAL,3723135,2199614586.4039083,2022,puducherry
286,1640975400000,1648405800000,Peer-to-peer payments,TOTAL,2901199,9407577501.769796,2022,puducherry
287,1640975400000,1648405800000,Recharge & bill payments,TOTAL,715338,460522863.7855054,2022,puducherry
288,1640975400000,1648405800000,Financial Services,TOTAL,6203,8184455.912082582,2022,puducherry
289,1640975400000,1648405800000,Others,TOTAL,13301,7575497.515363299,2022,puducherry
290,1648751400000,1656354600000,Merchant payments,TOTAL,4613049,2693234774.5574756,2022,puducherry
291,1648751400000,1656354600000,Peer-to-peer payments,TOTAL,3242208,10537267921.61604,2022,puducherry
292,1648751400000,1656354600000,Recharge & bill payments,TOTAL,773154,535604974.57621765,2022,puducherry
293,1648751400000,1656354600000,Financial Services,TOTAL,4914,6556452.522381971,2022,puducherry
294,1648751400000,1656354600000,Others,TOTAL,10362,6081132.496780836,2022,puducherry
295,1656613800000,1664303400000,Merchant payments,TOTAL,3992974,2322908508.7835197,2022,puducherry
296,1656613800000,1664303400000,Peer-to-peer payments,TOTAL,2474932,8058325855.623236,2022,puducherry
297,1656613800000,1664303400000,Recharge & bill payments,TOTAL,564285,463054690.5826355,2022,puducherry
