,District name,No of Registered User,AppOpens,Year,State Name
3486,punjab,17534,0,2018,punjab
3487,punjab,89590,0,2018,punjab
3488,punjab,25961,0,2018,punjab
3489,punjab,39841,0,2018,punjab
3490,punjab,378237,0,2018,punjab
3491,punjab,44046,0,2018,punjab
3492,punjab,142989,0,2018,punjab
3493,punjab,49244,0,2018,punjab
3494,punjab,33652,0,2018,punjab
3495,punjab,38623,0,2018,punjab
3496,punjab,27566,0,2018,punjab
3497,punjab,250733,0,2018,punjab
3498,punjab,82334,0,2018,punjab
3499,punjab,135966,0,2018,punjab
3500,punjab,109505,0,2018,punjab
3501,punjab,39412,0,2018,punjab
3502,punjab,44095,0,2018,punjab
3503,punjab,51644,0,2018,punjab
3504,punjab,141933,0,2018,punjab
3505,punjab,31389,0,2018,punjab
3506,punjab,59684,0,2018,punjab
3507,punjab,31737,0,2018,punjab
3508,punjab,21180,0,2019,punjab
3509,punjab,104942,0,2019,punjab
3510,punjab,30391,0,2019,punjab
3511,punjab,45716,0,2019,punjab
3512,punjab,454370,0,2019,punjab
3513,punjab,51650,0,2019,punjab
3514,punjab,169872,0,2019,punjab
3515,punjab,59669,0,2019,punjab
3516,punjab,40342,0,2019,punjab
3517,punjab,46877,0,2019,punjab
3518,punjab,33774,0,2019,punjab
3519,punjab,298288,0,2019,punjab
3520,punjab,97326,0,2019,punjab
3521,punjab,164130,0,2019,punjab
3522,punjab,128070,0,2019,punjab
3523,punjab,46907,0,2019,punjab
3524,punjab,52617,0,2019,punjab
3525,punjab,62502,0,2019,punjab
3526,punjab,171264,0,2019,punjab
3527,punjab,36743,0,2019,punjab
3528,punjab,72128,0,2019,punjab
3529,punjab,37832,0,2019,punjab
3530,punjab,25320,102924,2019,punjab
3531,punjab,118707,459649,2019,punjab
3532,punjab,35343,119349,2019,punjab
3533,punjab,51398,161840,2019,punjab
3534,punjab,528745,2411531,2019,punjab
3535,punjab,58786,197260,2019,punjab
3536,punjab,199960,791726,2019,punjab
3537,punjab,69833,309317,2019,punjab
3538,punjab,47880,186325,2019,punjab
3539,punjab,55694,227620,2019,punjab
3540,punjab,40585,150645,2019,punjab
3541,punjab,343153,1753782,2019,punjab
3542,punjab,111996,402287,2019,punjab
3543,punjab,195283,815326,2019,punjab
3544,punjab,145282,561572,2019,punjab
3545,punjab,55315,301803,2019,punjab
3546,punjab,61557,249204,2019,punjab
3547,punjab,75170,266633,2019,punjab
3548,punjab,206517,849970,2019,punjab
3549,punjab,42444,150056,2019,punjab
3550,punjab,86022,299806,2019,punjab
3551,punjab,45122,159469,2019,punjab
3552,punjab,29058,358302,2019,punjab
3553,punjab,132573,1615296,2019,punjab
3554,punjab,40352,424937,2019,punjab
3555,punjab,56807,547782,2019,punjab
3556,punjab,601479,8692321,2019,punjab
3557,punjab,66098,684183,2019,punjab
3558,punjab,229488,3089142,2019,punjab
3559,punjab,79266,1050471,2019,punjab
3560,punjab,55452,710529,2019,punjab
3561,punjab,64333,791936,2019,punjab
3562,punjab,47784,542647,2019,punjab
3563,punjab,385263,6868841,2019,punjab
3564,punjab,127329,1545980,2019,punjab
3565,punjab,225027,3028235,2019,punjab
3566,punjab,162800,2039631,2019,punjab
3567,punjab,63785,1777578,2019,punjab
3568,punjab,70387,893976,2019,punjab
3569,punjab,87043,911184,2019,punjab
3570,punjab,238628,3127423,2019,punjab
3571,punjab,48150,526908,2019,punjab
3572,punjab,99272,1049605,2019,punjab
3573,punjab,52339,583979,2019,punjab
3574,punjab,33484,440386,2019,punjab
3575,punjab,149868,2046302,2019,punjab
3576,punjab,45753,503741,2019,punjab
3577,punjab,63277,647308,2019,punjab
3578,punjab,671579,9889774,2019,punjab
3579,punjab,74361,834091,2019,punjab
3580,punjab,256911,3518875,2019,punjab
3581,punjab,88749,1269136,2019,punjab
3582,punjab,63217,880080,2019,punjab
3583,punjab,72909,947082,2019,punjab
3584,punjab,55986,687870,2019,punjab
3585,punjab,422041,7725737,2019,punjab
3586,punjab,143162,1881604,2019,punjab
3587,punjab,251259,3394986,2019,punjab
3588,punjab,180722,2453820,2019,punjab
3589,punjab,71914,2193189,2019,punjab
3590,punjab,79879,1108157,2019,punjab
3591,punjab,100393,1118140,2019,punjab
3592,punjab,268663,3523965,2019,punjab
3593,punjab,54374,664245,2019,punjab
3594,punjab,113296,1230367,2019,punjab
3595,punjab,59945,715025,2019,punjab
3596,punjab,38821,490108,2020,punjab
3597,punjab,168714,2488961,2020,punjab
3598,punjab,51941,603429,2020,punjab
3599,punjab,74105,799060,2020,punjab
3600,punjab,756590,11119366,2020,punjab
3601,punjab,84164,1014080,2020,punjab
3602,punjab,287330,3967305,2020,punjab
3603,punjab,99453,1401796,2020,punjab
3604,punjab,72422,995685,2020,punjab
3605,punjab,82807,1115635,2020,punjab
3606,punjab,66491,874175,2020,punjab
3607,punjab,460416,8395805,2020,punjab
3608,punjab,161513,2080788,2020,punjab
3609,punjab,282191,3840409,2020,punjab
3610,punjab,200425,2727950,2020,punjab
3611,punjab,80875,2265592,2020,punjab
3612,punjab,90278,1268154,2020,punjab
3613,punjab,116534,1354661,2020,punjab
3614,punjab,303767,3974667,2020,punjab
3615,punjab,61578,758282,2020,punjab
3616,punjab,129693,1462905,2020,punjab
3617,punjab,69394,854897,2020,punjab
3618,punjab,45867,557697,2020,punjab
3619,punjab,188515,2747541,2020,punjab
3620,punjab,59490,650469,2020,punjab
3621,punjab,83176,843138,2020,punjab
3622,punjab,853140,10720306,2020,punjab
3623,punjab,95421,1087803,2020,punjab
3624,punjab,323801,3955850,2020,punjab
3625,punjab,113067,1625788,2020,punjab
3626,punjab,83254,993979,2020,punjab
3627,punjab,95464,1193440,2020,punjab
3628,punjab,79790,1059453,2020,punjab
3629,punjab,498018,5834843,2020,punjab
3630,punjab,183342,2108122,2020,punjab
3631,punjab,320498,3693900,2020,punjab
3632,punjab,222968,2668136,2020,punjab
3633,punjab,91387,1079840,2020,punjab
3634,punjab,102253,1366144,2020,punjab
3635,punjab,137571,1652130,2020,punjab
3636,punjab,343732,3868572,2020,punjab
3637,punjab,70252,841168,2020,punjab
3638,punjab,153462,1812295,2020,punjab
3639,punjab,81013,928962,2020,punjab
3640,punjab,52007,568643,2020,punjab
3641,punjab,208929,2971338,2020,punjab
3642,punjab,66758,703985,2020,punjab
3643,punjab,91467,898524,2020,punjab
3644,punjab,944936,12240572,2020,punjab
3645,punjab,105998,1174550,2020,punjab
3646,punjab,358126,4622948,2020,punjab
3647,punjab,124994,1823052,2020,punjab
3648,punjab,93571,1120472,2020,punjab
3649,punjab,106045,1287673,2020,punjab
3650,punjab,91194,1111339,2020,punjab
3651,punjab,540527,7964796,2020,punjab
3652,punjab,204491,2286598,2020,punjab
3653,punjab,359980,4306433,2020,punjab
3654,punjab,245674,3075052,2020,punjab
3655,punjab,102054,1216117,2020,punjab
3656,punjab,114475,1477580,2020,punjab
3657,punjab,155619,1702583,2020,punjab
3658,punjab,383166,4571038,2020,punjab
3659,punjab,78676,934414,2020,punjab
3660,punjab,173002,1894162,2020,punjab
3661,punjab,92544,994863,2020,punjab
3662,punjab,57655,642364,2020,punjab
3663,punjab,228837,3521818,2020,punjab
3664,punjab,73443,811463,2020,punjab
3665,punjab,99292,995245,2020,punjab
3666,punjab,1037696,15042418,2020,punjab
3667,punjab,116292,1389976,2020,punjab
3668,punjab,391658,5439173,2020,punjab
3669,punjab,136917,2165639,2020,punjab
3670,punjab,103647,1365222,2020,punjab
3671,punjab,116268,1524661,2020,punjab
3672,punjab,102096,1326388,2020,punjab
3673,punjab,586500,10389939,2020,punjab
3674,punjab,225211,2653964,2020,punjab
3675,punjab,396951,5107171,2020,punjab
3676,punjab,267808,3673311,2020,punjab
3677,punjab,113254,1466363,2020,punjab
3678,punjab,125577,1707112,2020,punjab
3679,punjab,173650,1985407,2020,punjab
3680,punjab,423283,5557799,2020,punjab
3681,punjab,86811,1111008,2020,punjab
3682,punjab,191711,2141902,2020,punjab
3683,punjab,103311,1172840,2020,punjab
3684,punjab,62459,690052,2021,punjab
3685,punjab,247363,4019103,2021,punjab
3686,punjab,79294,902867,2021,punjab
3687,punjab,106756,1098110,2021,punjab
3688,punjab,1121835,16627730,2021,punjab
3689,punjab,125454,1553575,2021,punjab
3690,punjab,421866,6008815,2021,punjab
3691,punjab,147446,2261929,2021,punjab
3692,punjab,112449,1614595,2021,punjab
3693,punjab,125466,1709178,2021,punjab
3694,punjab,110661,1517174,2021,punjab
3695,punjab,631136,12812661,2021,punjab
3696,punjab,243382,2884693,2021,punjab
3697,punjab,428704,5817452,2021,punjab
3698,punjab,288460,4263560,2021,punjab
3699,punjab,122367,1820533,2021,punjab
3700,punjab,135570,1856298,2021,punjab
3701,punjab,187933,2229430,2021,punjab
3702,punjab,456913,6431045,2021,punjab
3703,punjab,93801,1199867,2021,punjab
3704,punjab,207567,2395805,2021,punjab
3705,punjab,111895,1337796,2021,punjab
3706,punjab,67197,1146382,2021,punjab
3707,punjab,265874,5712760,2021,punjab
3708,punjab,85341,1547066,2021,punjab
3709,punjab,115045,1913079,2021,punjab
3710,punjab,1204126,12949093,2021,punjab
3711,punjab,135088,2862666,2021,punjab
3712,punjab,452152,5873453,2021,punjab
3713,punjab,158252,2445879,2021,punjab
3714,punjab,120891,1639400,2021,punjab
3715,punjab,134686,1976729,2021,punjab
3716,punjab,118896,3161261,2021,punjab
3717,punjab,675022,8804039,2021,punjab
3718,punjab,261746,4108982,2021,punjab
3719,punjab,459789,5335908,2021,punjab
3720,punjab,309805,5153282,2021,punjab
3721,punjab,131323,2172524,2021,punjab
3722,punjab,145688,2779851,2021,punjab
3723,punjab,201976,3100780,2021,punjab
3724,punjab,489463,6079531,2021,punjab
3725,punjab,100793,1731270,2021,punjab
3726,punjab,223227,3318856,2021,punjab
3727,punjab,120168,2081298,2021,punjab
3728,punjab,72568,1369873,2021,punjab
3729,punjab,287001,7085113,2021,punjab
3730,punjab,92267,1793599,2021,punjab
3731,punjab,124152,2350812,2021,punjab
3732,punjab,1296796,16721648,2021,punjab
3733,punjab,145923,3352297,2021,punjab
3734,punjab,486329,7279309,2021,punjab
3735,punjab,170194,2970204,2021,punjab
3736,punjab,130248,2109806,2021,punjab
3737,punjab,145176,2375863,2021,punjab
3738,punjab,128419,4014967,2021,punjab
3739,punjab,723884,10981780,2021,punjab
3740,punjab,282372,4825055,2021,punjab
3741,punjab,494582,6722302,2021,punjab
3742,punjab,333661,6724159,2021,punjab
3743,punjab,141349,2653351,2021,punjab
3744,punjab,156926,3678385,2021,punjab
3745,punjab,217927,3684155,2021,punjab
3746,punjab,525756,8024927,2021,punjab
3747,punjab,108719,2217480,2021,punjab
3748,punjab,240996,4082059,2021,punjab
3749,punjab,129617,2597011,2021,punjab
3750,punjab,77630,1245533,2021,punjab
3751,punjab,307291,7439770,2021,punjab
3752,punjab,98846,1705235,2021,punjab
3753,punjab,133151,2052073,2021,punjab
3754,punjab,1388951,26907720,2021,punjab
3755,punjab,156399,2922366,2021,punjab
3756,punjab,519356,10326956,2021,punjab
3757,punjab,182017,4601679,2021,punjab
3758,punjab,139335,2829379,2021,punjab
3759,punjab,155284,3004362,2021,punjab
3760,punjab,137220,3326397,2021,punjab
3761,punjab,772068,19091864,2021,punjab
3762,punjab,302394,5163673,2021,punjab
3763,punjab,528440,9280475,2021,punjab
3764,punjab,356940,7533553,2021,punjab
3765,punjab,151071,3111765,2021,punjab
3766,punjab,167665,3548209,2021,punjab
3767,punjab,232798,4410334,2021,punjab
3768,punjab,560687,10809523,2021,punjab
3769,punjab,116313,2213987,2021,punjab
3770,punjab,257735,4437049,2021,punjab
3771,punjab,138512,2465597,2021,punjab
3772,punjab,82505,2318330,2022,punjab
3773,punjab,327088,9879695,2022,punjab
3774,punjab,105069,2500243,2022,punjab
3775,punjab,142032,4018980,2022,punjab
3776,punjab,1476288,9631471,2022,punjab
3777,punjab,166210,5576982,2022,punjab
3778,punjab,550482,6937640,2022,punjab
3779,punjab,193189,3072838,2022,punjab
3780,punjab,147969,2106330,2022,punjab
3781,punjab,164884,2500397,2022,punjab
3782,punjab,145686,7511204,2022,punjab
3783,punjab,817209,5856847,2022,punjab
3784,punjab,321129,6238824,2022,punjab
3785,punjab,560393,5869719,2022,punjab
3786,punjab,378864,9419283,2022,punjab
3787,punjab,160149,3276633,2022,punjab
3788,punjab,177916,4907969,2022,punjab
3789,punjab,247179,5206011,2022,punjab
3790,punjab,593970,7837937,2022,punjab
3791,punjab,123441,2956949,2022,punjab
3792,punjab,274004,5849019,2022,punjab
3793,punjab,147070,4009506,2022,punjab
3794,punjab,87026,3500784,2022,punjab
3795,punjab,345717,11531407,2022,punjab
3796,punjab,110954,3392118,2022,punjab
3797,punjab,150065,4568731,2022,punjab
3798,punjab,1558996,10354374,2022,punjab
3799,punjab,175597,8547693,2022,punjab
3800,punjab,579934,8361677,2022,punjab
3801,punjab,203736,3292900,2022,punjab
3802,punjab,156204,2475166,2022,punjab
3803,punjab,174008,3013581,2022,punjab
3804,punjab,153716,9552683,2022,punjab
3805,punjab,859976,5848733,2022,punjab
3806,punjab,338752,7962033,2022,punjab
3807,punjab,590791,5862599,2022,punjab
3808,punjab,399793,10533755,2022,punjab
3809,punjab,168715,4360838,2022,punjab
3810,punjab,187749,6530376,2022,punjab
3811,punjab,260611,6109677,2022,punjab
3812,punjab,625338,8708198,2022,punjab
3813,punjab,130147,3223131,2022,punjab
3814,punjab,289259,6510610,2022,punjab
3815,punjab,155016,4724273,2022,punjab
3816,punjab,91214,3012229,2022,punjab
3817,punjab,363909,13937735,2022,punjab
3818,punjab,116402,3446712,2022,punjab
3819,punjab,157364,5338834,2022,punjab
3820,punjab,1644780,11240356,2022,punjab
3821,punjab,184238,8483794,2022,punjab
3822,punjab,608884,9839964,2022,punjab
3823,punjab,214406,4060887,2022,punjab
3824,punjab,164128,2748659,2022,punjab
3825,punjab,183054,3032037,2022,punjab
3826,punjab,160720,9780568,2022,punjab
3827,punjab,904073,6516965,2022,punjab
3828,punjab,355769,8538887,2022,punjab
3829,punjab,621327,6512493,2022,punjab
3830,punjab,420285,11570546,2022,punjab
3831,punjab,177068,4865445,2022,punjab
3832,punjab,196883,7499072,2022,punjab
3833,punjab,273518,8368676,2022,punjab
3834,punjab,656700,9760253,2022,punjab
3835,punjab,136663,4032999,2022,punjab
3836,punjab,303683,6744083,2022,punjab
3837,punjab,162514,5294537,2022,punjab
3838,punjab,94785,1889438,2022,punjab
3839,punjab,380321,10242514,2022,punjab
3840,punjab,121339,2410607,2022,punjab
3841,punjab,163425,3197805,2022,punjab
3842,punjab,1728119,40010759,2022,punjab
3843,punjab,191657,4422055,2022,punjab
3844,punjab,635654,14122927,2022,punjab
3845,punjab,224233,6909742,2022,punjab
3846,punjab,171316,4277171,2022,punjab
3847,punjab,191222,4458155,2022,punjab
3848,punjab,166670,4941581,2022,punjab
3849,punjab,946603,26990827,2022,punjab
3850,punjab,370649,7369051,2022,punjab
3851,punjab,649918,13146940,2022,punjab
3852,punjab,439064,10538332,2022,punjab
3853,punjab,184551,5122197,2022,punjab
3854,punjab,204937,5211241,2022,punjab
3855,punjab,284591,6558408,2022,punjab
3856,punjab,686055,15030630,2022,punjab
3857,punjab,142240,3099388,2022,punjab
3858,punjab,316389,6451627,2022,punjab
3859,punjab,169015,3498048,2022,punjab
3860,andhra-pradesh,350356,0,2018,andhra-pradesh
3861,andhra-pradesh,143839,0,2018,andhra-pradesh
3862,andhra-pradesh,497187,0,2018,andhra-pradesh
3863,andhra-pradesh,189949,0,2018,andhra-pradesh
3864,andhra-pradesh,241192,0,2018,andhra-pradesh
3865,andhra-pradesh,240133,0,2018,andhra-pradesh
3866,andhra-pradesh,317065,0,2018,andhra-pradesh
3867,andhra-pradesh,323673,0,2018,andhra-pradesh
3868,andhra-pradesh,194475,0,2018,andhra-pradesh
3869,andhra-pradesh,128905,0,2018,andhra-pradesh
3870,andhra-pradesh,186800,0,2018,andhra-pradesh
3871,andhra-pradesh,213335,0,2018,andhra-pradesh
3872,andhra-pradesh,309541,0,2018,andhra-pradesh
3873,andhra-pradesh,454398,0,2018,andhra-pradesh
3874,andhra-pradesh,186913,0,2018,andhra-pradesh
3875,andhra-pradesh,636052,0,2018,andhra-pradesh
3876,andhra-pradesh,253458,0,2018,andhra-pradesh
3877,andhra-pradesh,326383,0,2018,andhra-pradesh
3878,andhra-pradesh,319313,0,2018,andhra-pradesh
3879,andhra-pradesh,420326,0,2018,andhra-pradesh
3880,andhra-pradesh,431965,0,2018,andhra-pradesh
3881,andhra-pradesh,261049,0,2018,andhra-pradesh
3882,andhra-pradesh,167327,0,2018,andhra-pradesh
3883,andhra-pradesh,248657,0,2018,andhra-pradesh
3884,andhra-pradesh,282393,0,2018,andhra-pradesh
3885,andhra-pradesh,414306,0,2018,andhra-pradesh
3886,andhra-pradesh,558982,0,2018,andhra-pradesh
3887,andhra-pradesh,228456,0,2018,andhra-pradesh
3888,andhra-pradesh,769096,0,2018,andhra-pradesh
3889,andhra-pradesh,314899,0,2018,andhra-pradesh
3890,andhra-pradesh,405855,0,2018,andhra-pradesh
3891,andhra-pradesh,394311,0,2018,andhra-pradesh
3892,andhra-pradesh,518931,0,2018,andhra-pradesh
3893,andhra-pradesh,537086,0,2018,andhra-pradesh
3894,andhra-pradesh,322446,0,2018,andhra-pradesh
3895,andhra-pradesh,203655,0,2018,andhra-pradesh
3896,andhra-pradesh,308391,0,2018,andhra-pradesh
3897,andhra-pradesh,349782,0,2018,andhra-pradesh
3898,andhra-pradesh,515727,0,2018,andhra-pradesh
3899,andhra-pradesh,694455,0,2018,andhra-pradesh
3900,andhra-pradesh,284874,0,2018,andhra-pradesh
3901,andhra-pradesh,978288,0,2018,andhra-pradesh
3902,andhra-pradesh,394962,0,2018,andhra-pradesh
3903,andhra-pradesh,510892,0,2018,andhra-pradesh
3904,andhra-pradesh,498582,0,2018,andhra-pradesh
3905,andhra-pradesh,659552,0,2018,andhra-pradesh
3906,andhra-pradesh,682479,0,2018,andhra-pradesh
3907,andhra-pradesh,407495,0,2018,andhra-pradesh
3908,andhra-pradesh,257824,0,2018,andhra-pradesh
3909,andhra-pradesh,387058,0,2018,andhra-pradesh
3910,andhra-pradesh,435668,0,2018,andhra-pradesh
3911,andhra-pradesh,665280,0,2018,andhra-pradesh
3912,andhra-pradesh,839277,0,2019,andhra-pradesh
3913,andhra-pradesh,345775,0,2019,andhra-pradesh
3914,andhra-pradesh,1174517,0,2019,andhra-pradesh
3915,andhra-pradesh,474260,0,2019,andhra-pradesh
3916,andhra-pradesh,612162,0,2019,andhra-pradesh
3917,andhra-pradesh,599422,0,2019,andhra-pradesh
3918,andhra-pradesh,802394,0,2019,andhra-pradesh
3919,andhra-pradesh,833694,0,2019,andhra-pradesh
3920,andhra-pradesh,491908,0,2019,andhra-pradesh
3921,andhra-pradesh,313334,0,2019,andhra-pradesh
3922,andhra-pradesh,460590,0,2019,andhra-pradesh
3923,andhra-pradesh,523372,0,2019,andhra-pradesh
3924,andhra-pradesh,812314,0,2019,andhra-pradesh
3925,andhra-pradesh,945181,7156762,2019,andhra-pradesh
3926,andhra-pradesh,392764,3230330,2019,andhra-pradesh
3927,andhra-pradesh,1318740,13681907,2019,andhra-pradesh
3928,andhra-pradesh,539462,4488365,2019,andhra-pradesh
3929,andhra-pradesh,695114,6056591,2019,andhra-pradesh
3930,andhra-pradesh,680118,6240480,2019,andhra-pradesh
3931,andhra-pradesh,915256,7268875,2019,andhra-pradesh
3932,andhra-pradesh,952300,7822632,2019,andhra-pradesh
3933,andhra-pradesh,558303,4774473,2019,andhra-pradesh
3934,andhra-pradesh,355058,3541678,2019,andhra-pradesh
3935,andhra-pradesh,519031,4345848,2019,andhra-pradesh
3936,andhra-pradesh,592185,3853094,2019,andhra-pradesh
3937,andhra-pradesh,925491,8914216,2019,andhra-pradesh
3938,andhra-pradesh,1057167,28275322,2019,andhra-pradesh
3939,andhra-pradesh,437939,11813195,2019,andhra-pradesh
3940,andhra-pradesh,1460464,54836001,2019,andhra-pradesh
3941,andhra-pradesh,598568,16267041,2019,andhra-pradesh
3942,andhra-pradesh,773656,22845084,2019,andhra-pradesh
3943,andhra-pradesh,755024,22827473,2019,andhra-pradesh
3944,andhra-pradesh,1026418,28477132,2019,andhra-pradesh
3945,andhra-pradesh,1066546,30077671,2019,andhra-pradesh
3946,andhra-pradesh,619592,17768733,2019,andhra-pradesh
3947,andhra-pradesh,394375,13065845,2019,andhra-pradesh
3948,andhra-pradesh,574109,15833900,2019,andhra-pradesh
3949,andhra-pradesh,662102,14227407,2019,andhra-pradesh
3950,andhra-pradesh,1032733,34638738,2019,andhra-pradesh
3951,andhra-pradesh,1195228,38299189,2019,andhra-pradesh
3952,andhra-pradesh,496266,16353822,2019,andhra-pradesh
3953,andhra-pradesh,1620235,70749983,2019,andhra-pradesh
3954,andhra-pradesh,673522,21639748,2019,andhra-pradesh
3955,andhra-pradesh,873033,30278539,2019,andhra-pradesh
3956,andhra-pradesh,846885,29676997,2019,andhra-pradesh
3957,andhra-pradesh,1158708,37846179,2019,andhra-pradesh
3958,andhra-pradesh,1199971,39407473,2019,andhra-pradesh
3959,andhra-pradesh,697154,23608360,2019,andhra-pradesh
3960,andhra-pradesh,443810,17515311,2019,andhra-pradesh
3961,andhra-pradesh,646642,21543798,2019,andhra-pradesh
3962,andhra-pradesh,750078,19393528,2019,andhra-pradesh
3963,andhra-pradesh,1156351,44888591,2019,andhra-pradesh
3964,andhra-pradesh,1329664,46142746,2020,andhra-pradesh
3965,andhra-pradesh,552007,20975989,2020,andhra-pradesh
3966,andhra-pradesh,1763581,77558624,2020,andhra-pradesh
3967,andhra-pradesh,748655,26870693,2020,andhra-pradesh
3968,andhra-pradesh,971850,36900103,2020,andhra-pradesh
3969,andhra-pradesh,936293,34198350,2020,andhra-pradesh
3970,andhra-pradesh,1289678,45282758,2020,andhra-pradesh
3971,andhra-pradesh,1331602,46079408,2020,andhra-pradesh
3972,andhra-pradesh,775440,28879364,2020,andhra-pradesh
3973,andhra-pradesh,490683,21562104,2020,andhra-pradesh
3974,andhra-pradesh,717865,26166193,2020,andhra-pradesh
3975,andhra-pradesh,843835,24542868,2020,andhra-pradesh
3976,andhra-pradesh,1270907,51354573,2020,andhra-pradesh
3977,andhra-pradesh,1459116,45884498,2020,andhra-pradesh
3978,andhra-pradesh,608002,23808009,2020,andhra-pradesh
3979,andhra-pradesh,1904719,69684456,2020,andhra-pradesh
3980,andhra-pradesh,830709,32255276,2020,andhra-pradesh
3981,andhra-pradesh,1076953,39704703,2020,andhra-pradesh
3982,andhra-pradesh,1035093,36268390,2020,andhra-pradesh
3983,andhra-pradesh,1426271,44267596,2020,andhra-pradesh
3984,andhra-pradesh,1459041,41234166,2020,andhra-pradesh
3985,andhra-pradesh,854459,30816403,2020,andhra-pradesh
3986,andhra-pradesh,537798,24370380,2020,andhra-pradesh
3987,andhra-pradesh,796769,29644037,2020,andhra-pradesh
3988,andhra-pradesh,944829,26583613,2020,andhra-pradesh
3989,andhra-pradesh,1385916,49820171,2020,andhra-pradesh
3990,andhra-pradesh,1601940,64292857,2020,andhra-pradesh
3991,andhra-pradesh,667858,31794753,2020,andhra-pradesh
3992,andhra-pradesh,2058346,102589371,2020,andhra-pradesh
3993,andhra-pradesh,915240,44970519,2020,andhra-pradesh
3994,andhra-pradesh,1186851,55714787,2020,andhra-pradesh
3995,andhra-pradesh,1132240,49164718,2020,andhra-pradesh
3996,andhra-pradesh,1567595,62427501,2020,andhra-pradesh
3997,andhra-pradesh,1599289,61028114,2020,andhra-pradesh
3998,andhra-pradesh,937176,43951448,2020,andhra-pradesh
3999,andhra-pradesh,587784,31199437,2020,andhra-pradesh
4000,andhra-pradesh,877909,41578067,2020,andhra-pradesh
4001,andhra-pradesh,1053674,38126238,2020,andhra-pradesh
4002,andhra-pradesh,1506503,69462572,2020,andhra-pradesh
4003,andhra-pradesh,1746280,82605352,2020,andhra-pradesh
4004,andhra-pradesh,726761,36770992,2020,andhra-pradesh
4005,andhra-pradesh,2209658,124730170,2020,andhra-pradesh
4006,andhra-pradesh,999462,52839846,2020,andhra-pradesh
4007,andhra-pradesh,1295872,69562398,2020,andhra-pradesh
4008,andhra-pradesh,1230466,60615045,2020,andhra-pradesh
4009,andhra-pradesh,1712940,81291172,2020,andhra-pradesh
4010,andhra-pradesh,1744028,81787771,2020,andhra-pradesh
4011,andhra-pradesh,1022944,54765443,2020,andhra-pradesh
4012,andhra-pradesh,634462,35110885,2020,andhra-pradesh
4013,andhra-pradesh,959182,49596303,2020,andhra-pradesh
4014,andhra-pradesh,1163179,51170162,2020,andhra-pradesh
4015,andhra-pradesh,1631331,88232999,2020,andhra-pradesh
4016,andhra-pradesh,1878769,91478749,2021,andhra-pradesh
4017,andhra-pradesh,782604,40590058,2021,andhra-pradesh
4018,andhra-pradesh,2368081,135908324,2021,andhra-pradesh
4019,andhra-pradesh,1075936,56911479,2021,andhra-pradesh
4020,andhra-pradesh,1394849,73375049,2021,andhra-pradesh
4021,andhra-pradesh,1323411,65326230,2021,andhra-pradesh
4022,andhra-pradesh,1843237,92731167,2021,andhra-pradesh
4023,andhra-pradesh,1876458,92941553,2021,andhra-pradesh
4024,andhra-pradesh,1100541,60691988,2021,andhra-pradesh
4025,andhra-pradesh,681621,37752539,2021,andhra-pradesh
4026,andhra-pradesh,1032689,53525815,2021,andhra-pradesh
4027,andhra-pradesh,1254117,57392671,2021,andhra-pradesh
4028,andhra-pradesh,1751420,99083825,2021,andhra-pradesh
4029,andhra-pradesh,2006272,84705076,2021,andhra-pradesh
4030,andhra-pradesh,837958,43740255,2021,andhra-pradesh
4031,andhra-pradesh,2526830,114313154,2021,andhra-pradesh
4032,andhra-pradesh,1151232,76850749,2021,andhra-pradesh
4033,andhra-pradesh,1492738,104568606,2021,andhra-pradesh
4034,andhra-pradesh,1415585,81894678,2021,andhra-pradesh
4035,andhra-pradesh,1968681,88248064,2021,andhra-pradesh
4036,andhra-pradesh,2002662,85771678,2021,andhra-pradesh
4037,andhra-pradesh,1176334,74049216,2021,andhra-pradesh
4038,andhra-pradesh,729509,42684475,2021,andhra-pradesh
4039,andhra-pradesh,1103004,72255265,2021,andhra-pradesh
4040,andhra-pradesh,1339377,65118788,2021,andhra-pradesh
4041,andhra-pradesh,1870723,110505432,2021,andhra-pradesh
4042,andhra-pradesh,2150622,103626560,2021,andhra-pradesh
4043,andhra-pradesh,902008,48622126,2021,andhra-pradesh
4044,andhra-pradesh,2707931,139540800,2021,andhra-pradesh
4045,andhra-pradesh,1239147,91533813,2021,andhra-pradesh
4046,andhra-pradesh,1606735,124985545,2021,andhra-pradesh
4047,andhra-pradesh,1522196,101210508,2021,andhra-pradesh
4048,andhra-pradesh,2110878,106621413,2021,andhra-pradesh
4049,andhra-pradesh,2145423,104358295,2021,andhra-pradesh
4050,andhra-pradesh,1263550,90102349,2021,andhra-pradesh
4051,andhra-pradesh,784444,46277311,2021,andhra-pradesh
4052,andhra-pradesh,1183377,86369956,2021,andhra-pradesh
4053,andhra-pradesh,1436576,80244808,2021,andhra-pradesh
4054,andhra-pradesh,2007011,135043395,2021,andhra-pradesh
4055,andhra-pradesh,2294347,142536856,2021,andhra-pradesh
4056,andhra-pradesh,965335,61654215,2021,andhra-pradesh
4057,andhra-pradesh,2888774,188757640,2021,andhra-pradesh
4058,andhra-pradesh,1325728,86410317,2021,andhra-pradesh
4059,andhra-pradesh,1719437,120768682,2021,andhra-pradesh
4060,andhra-pradesh,1628242,97379271,2021,andhra-pradesh
4061,andhra-pradesh,2252443,130920743,2021,andhra-pradesh
4062,andhra-pradesh,2288148,134436469,2021,andhra-pradesh
